date,orders,status,value,service_name 
15/1/2016,50,No Driver Found,910000,Uber_FOOD
15/1/2016,30,No Driver Found,5778500,Uber_GLAM
15/1/2016,10,No Driver Found,2247700,Uber_MASSAGE
15/1/2016,8860,No Driver Found,186318860,Uber_RIDE
15/1/2016,480,No Driver Found,16907800,Uber_SEND
15/1/2016,30,No Driver Found,809900,Uber_SHOP
15/1/2016,0,Other,18200,Uber_FOOD
15/1/2016,0,Other,76440,Uber_RIDE
15/1/2016,0,Other,78260,Uber_SEND
15/1/2016,0,Other,27300,Uber_SHOP
16/1/2016,260,Cancelled,107599310,Uber_BOX
16/1/2016,20,Cancelled,2415140,Uber_CLEAN
16/1/2016,31300,Cancelled,548884700,Uber_FOOD
16/1/2016,20,Cancelled,2538900,Uber_GLAM
16/1/2016,0,Cancelled,27300,Uber_KILAT
16/1/2016,1390,Cancelled,19528600,Uber_MART
16/1/2016,60,Cancelled,12002900,Uber_MASSAGE
16/1/2016,34860,Cancelled,818153700,Uber_RIDE
16/1/2016,3520,Cancelled,139259120,Uber_SEND
16/1/2016,11570,Cancelled,293975500,Uber_SHOP
16/1/2016,320,Cancelled,,Uber_TIX
16/1/2016,720,Completed,263060980,Uber_BOX
16/1/2016,180,Completed,33588100,Uber_CLEAN
16/1/2016,81970,Completed,1371561100,Uber_FOOD
16/1/2016,110,Completed,16043300,Uber_GLAM
16/1/2016,50,Completed,1092000,Uber_KILAT
16/1/2016,2460,Completed,34434400,Uber_MART
16/1/2016,470,Completed,89392940,Uber_MASSAGE
16/1/2016,266950,Completed,5584639060,Uber_RIDE
16/1/2016,24340,Completed,898999920,Uber_SEND
16/1/2016,18490,Completed,451014200,Uber_SHOP
16/1/2016,30,Completed,91000,Uber_TIX
16/1/2016,20,Failed/Timeout,,Uber_TIX
16/1/2016,50,No Driver Found,35185150,Uber_BOX
16/1/2016,0,No Driver Found,782600,Uber_CLEAN
16/1/2016,60,No Driver Found,1246700,Uber_FOOD
16/1/2016,30,No Driver Found,4841200,Uber_GLAM
16/1/2016,0,No Driver Found,18200,Uber_MART
16/1/2016,20,No Driver Found,4695600,Uber_MASSAGE
16/1/2016,850,No Driver Found,23718240,Uber_RIDE
16/1/2016,60,No Driver Found,1976520,Uber_SEND
16/1/2016,40,No Driver Found,1355900,Uber_SHOP
16/1/2016,0,Other,27300,Uber_RIDE
17/1/2016,240,Cancelled,100084985,Uber_BOX
17/1/2016,10,Cancelled,2548000,Uber_CLEAN
17/1/2016,31930,Cancelled,557584300,Uber_FOOD
17/1/2016,10,Cancelled,1092000,Uber_GLAM
17/1/2016,1350,Cancelled,18928000,Uber_MART
17/1/2016,70,Cancelled,11902800,Uber_MASSAGE
17/1/2016,27210,Cancelled,657180160,Uber_RIDE
17/1/2016,2530,Cancelled,98372820,Uber_SEND
17/1/2016,10830,Cancelled,266933940,Uber_SHOP
17/1/2016,300,Cancelled,,Uber_TIX
17/1/2016,600,Completed,228171580,Uber_BOX
17/1/2016,160,Completed,26744900,Uber_CLEAN
17/1/2016,84960,Completed,1422120700,Uber_FOOD
17/1/2016,70,Completed,11893700,Uber_GLAM
17/1/2016,10,Completed,245700,Uber_KILAT
17/1/2016,2490,Completed,34816600,Uber_MART
17/1/2016,600,Completed,112613410,Uber_MASSAGE
17/1/2016,178940,Completed,3783024700,Uber_RIDE
17/1/2016,16090,Completed,592781280,Uber_SEND
17/1/2016,17730,Completed,416277680,Uber_SHOP
17/1/2016,60,Completed,,Uber_TIX
17/1/2016,20,Failed/Timeout,,Uber_TIX
17/1/2016,30,No Driver Found,24192350,Uber_BOX
17/1/2016,10,No Driver Found,1292200,Uber_CLEAN
17/1/2016,60,No Driver Found,1283100,Uber_FOOD
17/1/2016,10,No Driver Found,2557100,Uber_GLAM
17/1/2016,30,No Driver Found,4386200,Uber_MASSAGE
17/1/2016,850,No Driver Found,22415120,Uber_RIDE
17/1/2016,30,No Driver Found,1126580,Uber_SEND
17/1/2016,50,No Driver Found,1253980,Uber_SHOP
17/1/2016,0,Other,21840,Uber_RIDE
18/1/2016,240,Cancelled,124129005,Uber_BOX
18/1/2016,10,Cancelled,1820000,Uber_CLEAN
18/1/2016,31450,Cancelled,554508500,Uber_FOOD
18/1/2016,0,Cancelled,564200,Uber_GLAM
18/1/2016,0,Cancelled,81900,Uber_KILAT
18/1/2016,1130,Cancelled,15852200,Uber_MART
18/1/2016,50,Cancelled,10346700,Uber_MASSAGE
18/1/2016,51730,Cancelled,1152320260,Uber_RIDE
18/1/2016,5180,Cancelled,202540520,Uber_SEND
18/1/2016,12160,Cancelled,313755260,Uber_SHOP
18/1/2016,210,Cancelled,,Uber_TIX
18/1/2016,580,Completed,228936435,Uber_BOX
18/1/2016,110,Completed,19679660,Uber_CLEAN
18/1/2016,68090,Completed,1158020500,Uber_FOOD
18/1/2016,30,Completed,5292560,Uber_GLAM
18/1/2016,90,Completed,1938300,Uber_KILAT
18/1/2016,2190,Completed,30703400,Uber_MART
18/1/2016,350,Completed,66698450,Uber_MASSAGE
18/1/2016,375840,Completed,7718727380,Uber_RIDE
18/1/2016,34360,Completed,1255190300,Uber_SEND
18/1/2016,18410,Completed,448426160,Uber_SHOP
18/1/2016,10,Completed,910,Uber_TIX
18/1/2016,20,Failed/Timeout,,Uber_TIX
18/1/2016,20,No Driver Found,11804065,Uber_BOX
18/1/2016,0,No Driver Found,172900,Uber_CLEAN
18/1/2016,320,No Driver Found,6597500,Uber_FOOD
18/1/2016,10,No Driver Found,2411500,Uber_GLAM
18/1/2016,0,No Driver Found,36400,Uber_MART
18/1/2016,10,No Driver Found,2584400,Uber_MASSAGE
18/1/2016,6230,No Driver Found,128763180,Uber_RIDE
18/1/2016,280,No Driver Found,9338420,Uber_SEND
18/1/2016,40,No Driver Found,1501500,Uber_SHOP
18/1/2016,0,Other,18200,Uber_FOOD
18/1/2016,20,Other,356720,Uber_RIDE
19/1/2016,300,Cancelled,126117355,Uber_BOX
19/1/2016,10,Cancelled,618800,Uber_CLEAN
19/1/2016,39940,Cancelled,696241000,Uber_FOOD
19/1/2016,10,Cancelled,2735460,Uber_GLAM
19/1/2016,10,Cancelled,109200,Uber_KILAT
19/1/2016,1400,Cancelled,19583200,Uber_MART
19/1/2016,40,Cancelled,5887700,Uber_MASSAGE
19/1/2016,62370,Cancelled,1383640440,Uber_RIDE
19/1/2016,5210,Cancelled,200482100,Uber_SEND
19/1/2016,13130,Cancelled,333624200,Uber_SHOP
19/1/2016,230,Cancelled,,Uber_TIX
19/1/2016,450,Completed,168752675,Uber_BOX
19/1/2016,90,Completed,17484740,Uber_CLEAN
19/1/2016,71360,Completed,1214358600,Uber_FOOD
19/1/2016,50,Completed,8635900,Uber_GLAM
19/1/2016,80,Completed,1583400,Uber_KILAT
19/1/2016,2060,Completed,28810600,Uber_MART
19/1/2016,310,Completed,59561320,Uber_MASSAGE
19/1/2016,359130,Completed,7368513880,Uber_RIDE
19/1/2016,33610,Completed,1224901860,Uber_SEND
19/1/2016,19320,Completed,472046120,Uber_SHOP
19/1/2016,10,Completed,,Uber_TIX
19/1/2016,10,Failed/Timeout,,Uber_TIX
19/1/2016,20,No Driver Found,8216845,Uber_BOX
19/1/2016,80,No Driver Found,1701700,Uber_FOOD
19/1/2016,10,No Driver Found,1517880,Uber_GLAM
19/1/2016,10,No Driver Found,136500,Uber_KILAT
19/1/2016,10,No Driver Found,2011100,Uber_MASSAGE
19/1/2016,18640,No Driver Found,376479740,Uber_RIDE
19/1/2016,510,No Driver Found,17677660,Uber_SEND
19/1/2016,20,No Driver Found,469560,Uber_SHOP
19/1/2016,0,Other,27300,Uber_FOOD
19/1/2016,10,Other,158340,Uber_RIDE
20/1/2016,240,Cancelled,172668405,Uber_BOX
20/1/2016,0,Cancelled,555100,Uber_CLEAN
20/1/2016,40620,Cancelled,712366200,Uber_FOOD
20/1/2016,0,Cancelled,336700,Uber_GLAM
20/1/2016,0,Cancelled,54600,Uber_KILAT
20/1/2016,1720,Cancelled,24024000,Uber_MART
20/1/2016,30,Cancelled,6533800,Uber_MASSAGE
20/1/2016,56050,Cancelled,1239609280,Uber_RIDE
20/1/2016,5200,Cancelled,204455160,Uber_SEND
20/1/2016,13150,Cancelled,336445200,Uber_SHOP
20/1/2016,260,Cancelled,,Uber_TIX
20/1/2016,470,Completed,194783225,Uber_BOX
20/1/2016,80,Completed,13999440,Uber_CLEAN
20/1/2016,74120,Completed,1261214500,Uber_FOOD
20/1/2016,50,Completed,9346610,Uber_GLAM
20/1/2016,70,Completed,1446900,Uber_KILAT
20/1/2016,2360,Completed,33087600,Uber_MART
20/1/2016,290,Completed,55833050,Uber_MASSAGE
20/1/2016,364430,Completed,7391566000,Uber_RIDE
20/1/2016,34450,Completed,1256873800,Uber_SEND
20/1/2016,20010,Completed,481693940,Uber_SHOP
20/1/2016,40,Completed,110565,Uber_TIX
20/1/2016,10,Failed/Timeout,68250,Uber_TIX
20/1/2016,10,No Driver Found,15356250,Uber_BOX
20/1/2016,10,No Driver Found,1310400,Uber_CLEAN
20/1/2016,30,No Driver Found,627900,Uber_FOOD
20/1/2016,10,No Driver Found,1850940,Uber_GLAM
20/1/2016,10,No Driver Found,1164800,Uber_MASSAGE
20/1/2016,10670,No Driver Found,212943640,Uber_RIDE
20/1/2016,350,No Driver Found,12281360,Uber_SEND
20/1/2016,10,No Driver Found,271180,Uber_SHOP
20/1/2016,10,Other,149240,Uber_RIDE
21/1/2016,260,Cancelled,109358795,Uber_BOX
21/1/2016,10,Cancelled,1947400,Uber_CLEAN
21/1/2016,39570,Cancelled,698288500,Uber_FOOD
21/1/2016,10,Cancelled,1465100,Uber_GLAM
21/1/2016,1400,Cancelled,19601400,Uber_MART
21/1/2016,50,Cancelled,8645000,Uber_MASSAGE
21/1/2016,50950,Cancelled,1130318280,Uber_RIDE
21/1/2016,5220,Cancelled,204884680,Uber_SEND
21/1/2016,13790,Cancelled,352071720,Uber_SHOP
21/1/2016,170,Cancelled,,Uber_TIX
21/1/2016,520,Completed,198339960,Uber_BOX
21/1/2016,90,Completed,15864940,Uber_CLEAN
21/1/2016,75490,Completed,1286922000,Uber_FOOD
21/1/2016,50,Completed,8645000,Uber_GLAM
21/1/2016,70,Completed,1474200,Uber_KILAT
21/1/2016,2300,Completed,32232200,Uber_MART
21/1/2016,310,Completed,60266570,Uber_MASSAGE
21/1/2016,370600,Completed,7532679700,Uber_RIDE
21/1/2016,34690,Completed,1262643200,Uber_SEND
21/1/2016,20670,Completed,496363140,Uber_SHOP
21/1/2016,40,Completed,42315,Uber_TIX
21/1/2016,30,Failed/Timeout,10920,Uber_TIX
21/1/2016,10,No Driver Found,5530070,Uber_BOX
21/1/2016,0,No Driver Found,609700,Uber_CLEAN
21/1/2016,110,No Driver Found,2211300,Uber_FOOD
21/1/2016,10,No Driver Found,2602600,Uber_GLAM
21/1/2016,20,No Driver Found,2320500,Uber_MASSAGE
21/1/2016,5020,No Driver Found,101996440,Uber_RIDE
21/1/2016,190,No Driver Found,7047040,Uber_SEND
21/1/2016,20,No Driver Found,380380,Uber_SHOP
21/1/2016,20,Other,394940,Uber_RIDE
22/1/2016,340,Cancelled,127600655,Uber_BOX
22/1/2016,10,Cancelled,1537900,Uber_CLEAN
22/1/2016,34830,Cancelled,619018400,Uber_FOOD
22/1/2016,10,Cancelled,1610700,Uber_GLAM
22/1/2016,1460,Cancelled,20384000,Uber_MART
22/1/2016,40,Cancelled,8756020,Uber_MASSAGE
22/1/2016,56640,Cancelled,1256828300,Uber_RIDE
22/1/2016,6080,Cancelled,240813300,Uber_SEND
22/1/2016,12540,Cancelled,319222540,Uber_SHOP
22/1/2016,200,Cancelled,,Uber_TIX
22/1/2016,560,Completed,240002945,Uber_BOX
22/1/2016,90,Completed,14641900,Uber_CLEAN
22/1/2016,77040,Completed,1313921700,Uber_FOOD
22/1/2016,70,Completed,12678575,Uber_GLAM
22/1/2016,70,Completed,1501500,Uber_KILAT
22/1/2016,2230,Completed,31267600,Uber_MART
22/1/2016,300,Completed,57661240,Uber_MASSAGE
22/1/2016,408490,Completed,8338646680,Uber_RIDE
22/1/2016,37830,Completed,1383078060,Uber_SEND
22/1/2016,20660,Completed,499917600,Uber_SHOP
22/1/2016,20,Completed,19565,Uber_TIX
22/1/2016,20,Failed/Timeout,91000,Uber_TIX
22/1/2016,30,No Driver Found,22116640,Uber_BOX
22/1/2016,0,No Driver Found,118300,Uber_CLEAN
22/1/2016,80,No Driver Found,1638000,Uber_FOOD
22/1/2016,10,No Driver Found,1337700,Uber_GLAM
22/1/2016,20,No Driver Found,3075800,Uber_MASSAGE
22/1/2016,5130,No Driver Found,105647360,Uber_RIDE
22/1/2016,240,No Driver Found,8013460,Uber_SEND
22/1/2016,20,No Driver Found,607880,Uber_SHOP
22/1/2016,0,Other,27300,Uber_FOOD
22/1/2016,10,Other,240240,Uber_RIDE
23/1/2016,240,Cancelled,108085705,Uber_BOX
23/1/2016,20,Cancelled,2988440,Uber_CLEAN
23/1/2016,35280,Cancelled,630903000,Uber_FOOD
23/1/2016,20,Cancelled,2830100,Uber_GLAM
23/1/2016,1230,Cancelled,17271800,Uber_MART
23/1/2016,50,Cancelled,8271900,Uber_MASSAGE
23/1/2016,35310,Cancelled,812042140,Uber_RIDE
23/1/2016,3470,Cancelled,139777820,Uber_SEND
23/1/2016,11920,Cancelled,302471260,Uber_SHOP
23/1/2016,210,Cancelled,,Uber_TIX
23/1/2016,720,Completed,285502945,Uber_BOX
23/1/2016,170,Completed,28874300,Uber_CLEAN
23/1/2016,86490,Completed,1456464100,Uber_FOOD
23/1/2016,110,Completed,15466360,Uber_GLAM
23/1/2016,40,Completed,873600,Uber_KILAT
23/1/2016,2420,Completed,33906600,Uber_MART
23/1/2016,440,Completed,85308860,Uber_MASSAGE
23/1/2016,241500,Completed,5005167440,Uber_RIDE
23/1/2016,24100,Completed,883559040,Uber_SEND
23/1/2016,19760,Completed,476232120,Uber_SHOP
23/1/2016,10,Completed,23205,Uber_TIX
23/1/2016,20,Failed/Timeout,86450,Uber_TIX
23/1/2016,40,No Driver Found,30054570,Uber_BOX
23/1/2016,0,No Driver Found,436800,Uber_CLEAN
23/1/2016,50,No Driver Found,1082900,Uber_FOOD
23/1/2016,30,No Driver Found,4868500,Uber_GLAM
23/1/2016,0,No Driver Found,18200,Uber_MART
23/1/2016,30,No Driver Found,4559100,Uber_MASSAGE
23/1/2016,310,No Driver Found,9198280,Uber_RIDE
23/1/2016,30,No Driver Found,1112020,Uber_SEND
23/1/2016,10,No Driver Found,291200,Uber_SHOP
23/1/2016,0,Other,382200,Uber_MASSAGE
24/1/2016,230,Cancelled,110337045,Uber_BOX
24/1/2016,10,Cancelled,2333240,Uber_CLEAN
24/1/2016,33170,Cancelled,592901400,Uber_FOOD
24/1/2016,10,Cancelled,1769950,Uber_GLAM
24/1/2016,0,Cancelled,27300,Uber_KILAT
24/1/2016,1200,Cancelled,16816800,Uber_MART
24/1/2016,80,Cancelled,13813800,Uber_MASSAGE
24/1/2016,29840,Cancelled,694550220,Uber_RIDE
24/1/2016,2490,Cancelled,95964960,Uber_SEND
24/1/2016,11070,Cancelled,277866680,Uber_SHOP
24/1/2016,190,Cancelled,,Uber_TIX
24/1/2016,610,Completed,235249105,Uber_BOX
24/1/2016,190,Completed,32062940,Uber_CLEAN
24/1/2016,90860,Completed,1532594700,Uber_FOOD
24/1/2016,120,Completed,17244500,Uber_GLAM
24/1/2016,10,Completed,273000,Uber_KILAT
24/1/2016,2430,Completed,34070400,Uber_MART
24/1/2016,570,Completed,106065960,Uber_MASSAGE
24/1/2016,171440,Completed,3608463040,Uber_RIDE
24/1/2016,16520,Completed,597347660,Uber_SEND
24/1/2016,18120,Completed,424767980,Uber_SHOP
24/1/2016,10,Completed,15015,Uber_TIX
24/1/2016,20,Failed/Timeout,,Uber_TIX
24/1/2016,50,No Driver Found,57788640,Uber_BOX
24/1/2016,0,No Driver Found,491400,Uber_CLEAN
24/1/2016,80,No Driver Found,1692600,Uber_FOOD
24/1/2016,30,No Driver Found,5796700,Uber_GLAM
24/1/2016,20,No Driver Found,3194100,Uber_MASSAGE
24/1/2016,680,No Driver Found,16572920,Uber_RIDE
24/1/2016,40,No Driver Found,1583400,Uber_SEND
24/1/2016,20,No Driver Found,467740,Uber_SHOP
24/1/2016,0,Other,49140,Uber_RIDE
25/1/2016,340,Cancelled,132359045,Uber_BOX
25/1/2016,10,Cancelled,2102100,Uber_CLEAN
25/1/2016,22450,Cancelled,387132200,Uber_FOOD
25/1/2016,10,Cancelled,791700,Uber_GLAM
25/1/2016,0,Cancelled,54600,Uber_KILAT
25/1/2016,730,Cancelled,10155600,Uber_MART
25/1/2016,50,Cancelled,9500400,Uber_MASSAGE
25/1/2016,77620,Cancelled,1661532600,Uber_RIDE
25/1/2016,6530,Cancelled,250148080,Uber_SEND
25/1/2016,9990,Cancelled,255962980,Uber_SHOP
25/1/2016,110,Cancelled,,Uber_TIX
25/1/2016,550,Completed,218562435,Uber_BOX
25/1/2016,110,Completed,17799600,Uber_CLEAN
25/1/2016,64050,Completed,1068685800,Uber_FOOD
25/1/2016,50,Completed,8610420,Uber_GLAM
25/1/2016,80,Completed,1747200,Uber_KILAT
25/1/2016,1270,Completed,17836000,Uber_MART
25/1/2016,300,Completed,56456400,Uber_MASSAGE
25/1/2016,338310,Completed,6949473440,Uber_RIDE
25/1/2016,34840,Completed,1264323060,Uber_SEND
25/1/2016,16720,Completed,409878560,Uber_SHOP
25/1/2016,10,Completed,136955,Uber_TIX
25/1/2016,40,Failed/Timeout,68250,Uber_TIX
25/1/2016,20,No Driver Found,16182075,Uber_BOX
25/1/2016,0,No Driver Found,327600,Uber_CLEAN
25/1/2016,70,No Driver Found,1328600,Uber_FOOD
25/1/2016,10,No Driver Found,2620800,Uber_GLAM
25/1/2016,0,No Driver Found,36400,Uber_MART
25/1/2016,10,No Driver Found,2002000,Uber_MASSAGE
25/1/2016,26520,No Driver Found,543883340,Uber_RIDE
25/1/2016,1030,No Driver Found,36101520,Uber_SEND
25/1/2016,10,No Driver Found,320320,Uber_SHOP
25/1/2016,10,Other,236600,Uber_FOOD
25/1/2016,340,Other,6970600,Uber_RIDE
25/1/2016,10,Other,434980,Uber_SEND
25/1/2016,0,Other,27300,Uber_SHOP
26/1/2016,350,Cancelled,140924875,Uber_BOX
26/1/2016,10,Cancelled,1483300,Uber_CLEAN
26/1/2016,29940,Cancelled,524442100,Uber_FOOD
26/1/2016,10,Cancelled,646100,Uber_GLAM
26/1/2016,0,Cancelled,54600,Uber_KILAT
26/1/2016,1210,Cancelled,16907800,Uber_MART
26/1/2016,60,Cancelled,10055500,Uber_MASSAGE
26/1/2016,61510,Cancelled,1331550220,Uber_RIDE
26/1/2016,6330,Cancelled,245998480,Uber_SEND
26/1/2016,11760,Cancelled,297367980,Uber_SHOP
26/1/2016,150,Cancelled,,Uber_TIX
26/1/2016,570,Completed,220841075,Uber_BOX
26/1/2016,130,Completed,24213280,Uber_CLEAN
26/1/2016,72780,Completed,1235816400,Uber_FOOD
26/1/2016,50,Completed,7987980,Uber_GLAM
26/1/2016,110,Completed,2238600,Uber_KILAT
26/1/2016,1770,Completed,24770200,Uber_MART
26/1/2016,290,Completed,54245100,Uber_MASSAGE
26/1/2016,376600,Completed,7654024560,Uber_RIDE
26/1/2016,37690,Completed,1369715620,Uber_SEND
26/1/2016,19520,Completed,480425400,Uber_SHOP
26/1/2016,20,Completed,71663,Uber_TIX
26/1/2016,30,Failed/Timeout,11830,Uber_TIX
26/1/2016,30,No Driver Found,24157770,Uber_BOX
26/1/2016,230,No Driver Found,4895800,Uber_FOOD
26/1/2016,10,No Driver Found,1929200,Uber_GLAM
26/1/2016,10,No Driver Found,1938300,Uber_MASSAGE
26/1/2016,11210,No Driver Found,224653520,Uber_RIDE
26/1/2016,560,No Driver Found,20276620,Uber_SEND
26/1/2016,20,No Driver Found,505960,Uber_SHOP
26/1/2016,0,Other,273000,Uber_CLEAN
26/1/2016,0,Other,27300,Uber_FOOD
26/1/2016,10,Other,1456000,Uber_MASSAGE
26/1/2016,30,Other,595140,Uber_RIDE
27/1/2016,410,Cancelled,144253200,Uber_BOX
27/1/2016,10,Cancelled,2320500,Uber_CLEAN
27/1/2016,34680,Cancelled,623613900,Uber_FOOD
27/1/2016,10,Cancelled,1255800,Uber_GLAM
27/1/2016,0,Cancelled,81900,Uber_KILAT
27/1/2016,1170,Cancelled,16416400,Uber_MART
27/1/2016,50,Cancelled,8484840,Uber_MASSAGE
27/1/2016,59340,Cancelled,1290467360,Uber_RIDE
27/1/2016,5980,Cancelled,230417460,Uber_SEND
27/1/2016,12510,Cancelled,323521380,Uber_SHOP
27/1/2016,280,Cancelled,,Uber_TIX
27/1/2016,640,Completed,244140260,Uber_BOX
27/1/2016,90,Completed,14301560,Uber_CLEAN
27/1/2016,78430,Completed,1336562500,Uber_FOOD
27/1/2016,50,Completed,8731450,Uber_GLAM
27/1/2016,120,Completed,2484300,Uber_KILAT
27/1/2016,2210,Completed,30921800,Uber_MART
27/1/2016,260,Completed,48106240,Uber_MASSAGE
27/1/2016,388980,Completed,7870992220,Uber_RIDE
27/1/2016,36660,Completed,1326448760,Uber_SEND
27/1/2016,20260,Completed,500152380,Uber_SHOP
27/1/2016,20,Completed,110565,Uber_TIX
27/1/2016,30,Failed/Timeout,49140,Uber_TIX
27/1/2016,40,No Driver Found,32335030,Uber_BOX
27/1/2016,30,No Driver Found,700700,Uber_FOOD
27/1/2016,10,No Driver Found,1792700,Uber_GLAM
27/1/2016,0,No Driver Found,18200,Uber_MART
27/1/2016,20,No Driver Found,4031300,Uber_MASSAGE
27/1/2016,8570,No Driver Found,174341440,Uber_RIDE
27/1/2016,410,No Driver Found,14432600,Uber_SEND
27/1/2016,10,No Driver Found,207480,Uber_SHOP
27/1/2016,0,Other,27300,Uber_FOOD
27/1/2016,0,Other,182000,Uber_GLAM
27/1/2016,20,Other,4122300,Uber_MASSAGE
27/1/2016,10,Other,218400,Uber_RIDE
28/1/2016,360,Cancelled,136511972,Uber_BOX
28/1/2016,10,Cancelled,2320500,Uber_CLEAN
28/1/2016,33930,Cancelled,607461400,Uber_FOOD
28/1/2016,10,Cancelled,1032850,Uber_GLAM
28/1/2016,0,Cancelled,54600,Uber_KILAT
28/1/2016,970,Cancelled,13559000,Uber_MART
28/1/2016,40,Cancelled,7871500,Uber_MASSAGE
28/1/2016,67970,Cancelled,1460983160,Uber_RIDE
28/1/2016,6890,Cancelled,266460740,Uber_SEND
28/1/2016,12250,Cancelled,308480900,Uber_SHOP
28/1/2016,180,Cancelled,,Uber_TIX
28/1/2016,670,Completed,262115490,Uber_BOX
28/1/2016,100,Completed,17009720,Uber_CLEAN
28/1/2016,78700,Completed,1341212600,Uber_FOOD
28/1/2016,70,Completed,10167430,Uber_GLAM
28/1/2016,130,Completed,2811900,Uber_KILAT
28/1/2016,1870,Completed,26135200,Uber_MART
28/1/2016,340,Completed,62438740,Uber_MASSAGE
28/1/2016,407230,Completed,8266370840,Uber_RIDE
28/1/2016,38840,Completed,1413493900,Uber_SEND
28/1/2016,19980,Completed,491512840,Uber_SHOP
28/1/2016,10,Completed,63473,Uber_TIX
28/1/2016,40,Failed/Timeout,,Uber_TIX
28/1/2016,20,No Driver Found,15601950,Uber_BOX
28/1/2016,120,No Driver Found,2384200,Uber_FOOD
28/1/2016,20,No Driver Found,3963050,Uber_GLAM
28/1/2016,10,No Driver Found,2111200,Uber_MASSAGE
28/1/2016,18260,No Driver Found,365283100,Uber_RIDE
28/1/2016,730,No Driver Found,23936640,Uber_SEND
28/1/2016,20,No Driver Found,484120,Uber_SHOP
28/1/2016,10,Other,1856400,Uber_CLEAN
28/1/2016,10,Other,81900,Uber_FOOD
28/1/2016,0,Other,273000,Uber_GLAM
28/1/2016,20,Other,3166800,Uber_MASSAGE
28/1/2016,40,Other,657020,Uber_RIDE
29/1/2016,380,Cancelled,170249170,Uber_BOX
29/1/2016,20,Cancelled,2566200,Uber_CLEAN
29/1/2016,30230,Cancelled,538137600,Uber_FOOD
29/1/2016,10,Cancelled,1119300,Uber_GLAM
29/1/2016,20,Cancelled,327600,Uber_KILAT
29/1/2016,1090,Cancelled,15288000,Uber_MART
29/1/2016,60,Cancelled,11811800,Uber_MASSAGE
29/1/2016,81990,Cancelled,1790130160,Uber_RIDE
29/1/2016,7170,Cancelled,279732180,Uber_SEND
29/1/2016,12520,Cancelled,322054460,Uber_SHOP
29/1/2016,230,Cancelled,,Uber_TIX
29/1/2016,900,Completed,375548810,Uber_BOX
29/1/2016,100,Completed,15892240,Uber_CLEAN
29/1/2016,78010,Completed,1313239200,Uber_FOOD
29/1/2016,50,Completed,9228310,Uber_GLAM
29/1/2016,140,Completed,2839200,Uber_KILAT
29/1/2016,2120,Completed,29647800,Uber_MART
29/1/2016,280,Completed,54307890,Uber_MASSAGE
29/1/2016,443440,Completed,9044069580,Uber_RIDE
29/1/2016,42090,Completed,1528787260,Uber_SEND
29/1/2016,19910,Completed,489811140,Uber_SHOP
29/1/2016,20,Completed,61198,Uber_TIX
29/1/2016,30,Failed/Timeout,45500,Uber_TIX
29/1/2016,40,No Driver Found,25065040,Uber_BOX
29/1/2016,140,No Driver Found,2866500,Uber_FOOD
29/1/2016,40,No Driver Found,7348250,Uber_GLAM
29/1/2016,10,No Driver Found,109200,Uber_KILAT
29/1/2016,20,No Driver Found,3188640,Uber_MASSAGE
29/1/2016,20060,No Driver Found,409807580,Uber_RIDE
29/1/2016,1010,No Driver Found,34137740,Uber_SEND
29/1/2016,20,No Driver Found,720720,Uber_SHOP
29/1/2016,0,Other,600600,Uber_CLEAN
29/1/2016,0,Other,18200,Uber_FOOD
29/1/2016,0,Other,455000,Uber_GLAM
29/1/2016,10,Other,3021200,Uber_MASSAGE
29/1/2016,80,Other,1645280,Uber_RIDE
29/1/2016,0,Other,171080,Uber_SEND
29/1/2016,0,Other,54600,Uber_SHOP
30/1/2016,380,Cancelled,175626360,Uber_BOX
30/1/2016,10,Cancelled,1501500,Uber_CLEAN
30/1/2016,24400,Cancelled,425379500,Uber_FOOD
30/1/2016,20,Cancelled,2807350,Uber_GLAM
30/1/2016,10,Cancelled,245700,Uber_KILAT
30/1/2016,940,Cancelled,13195000,Uber_MART
30/1/2016,80,Cancelled,15351700,Uber_MASSAGE
30/1/2016,54310,Cancelled,1237818400,Uber_RIDE
30/1/2016,5640,Cancelled,218076040,Uber_SEND
30/1/2016,10970,Cancelled,283910900,Uber_SHOP
30/1/2016,210,Cancelled,,Uber_TIX
30/1/2016,1180,Completed,441145250,Uber_BOX
30/1/2016,190,Completed,31125640,Uber_CLEAN
30/1/2016,79550,Completed,1311000600,Uber_FOOD
30/1/2016,110,Completed,15230670,Uber_GLAM
30/1/2016,70,Completed,1556100,Uber_KILAT
30/1/2016,2170,Completed,30357600,Uber_MART
30/1/2016,500,Completed,95056780,Uber_MASSAGE
30/1/2016,297210,Completed,6175483860,Uber_RIDE
30/1/2016,27120,Completed,995003100,Uber_SEND
30/1/2016,19720,Completed,472382820,Uber_SHOP
30/1/2016,10,Completed,91455,Uber_TIX
30/1/2016,20,Failed/Timeout,,Uber_TIX
30/1/2016,70,No Driver Found,47795020,Uber_BOX
30/1/2016,10,No Driver Found,1537900,Uber_CLEAN
30/1/2016,10,No Driver Found,273000,Uber_FOOD
30/1/2016,30,No Driver Found,4406220,Uber_GLAM
30/1/2016,0,No Driver Found,36400,Uber_MART
30/1/2016,10,No Driver Found,2211300,Uber_MASSAGE
30/1/2016,360,No Driver Found,10175620,Uber_RIDE
30/1/2016,40,No Driver Found,1341340,Uber_SEND
30/1/2016,20,No Driver Found,697060,Uber_SHOP
